Device_Manufacturer,Device_ManufacturerBrandName,Device_Model,Device_ModelBrandName,Device_OS,Device_OSBrandName,Device_Language,Device_Locale,Device_ScreenWidth,Device_ScreenHeight,Device_Storage,Device_UsedStorage,Device_FreeStorage,Device_Memory,Device_UsedMemory,Device_FreeMemory,Device_CPU,Device_BatteryLevel,Device_BatteryState,Device_SystemUptime,Device_Speed,Device_Bearing,Device_SIMMCC,Device_SIMMNC,Device_SIMServiceProvider,Device_SIMServiceProviderBrandName,Connection_Start,Connection_End,Connection_Timezone,Connection_Type,Connection_Technology,Connection_GenerationCategory,Connection_MCC,Connection_MNC,Connection_LAC,Connection_CID,Connection_ServiceProvider,Connection_ServiceProviderBrandName,Connection_MobileChannel,Connection_BSIC,Connection_PCI,Connection_BSSID,Connection_SSID,Connection_WifiFrequency,Location_Latitude,Location_Longitude,Location_Altitude,Location_HorizontalAccuracy,Location_VerticalAccuracy,Location_Country,Location_Region,Location_City,Location_Geohash,QOS_Date,QOS_UploadThroughput,QOS_UploadThroughputTestSize,QOS_DownloadThroughput,QOS_DownloadThroughputTestSize,QOS_LatencyAverage,QOS_JitterAverage,QOS_PacketLossLostPercentage,QOS_LinkSpeed,QOS_SignalStrength,QOS_DeltaTransmittedBytes,QOS_DeltaReceivedBytes,QOS_RSRP,QOS_RSRQ,QOS_RSSNR,QOS_CQI,QOS_TA
Sony,Sony,D6503,Xperia Z2,ANDROID44,Android 4.4,en,GB,1920,1080,43519672320,33767014400,9752657920,2913239040,2451759104,461479936,0.64,0.09000000357627869,Unplugged,98495957,1.122942566871643,258.8999938964844,234,20,,3,2017-08-07 20:11:38 UTC,2017-08-07 20:17:06 UTC,3600,UNKNOWN,UNKNOWN,UNKNOWN,234,20,1232,1010688,null,3,null,null,null,null,null,null,51.42013781,-0.73138553,162.0,55.0,null,United Kingdom,England,null,gcpkx2g2j2,2017-08-07 20:17:06 UTC,null,null,null,null,null,null,null,null,null,0,0,null,null,null,null,null
DOOGEE,DOOGEE,X6pro,null,ANDROID51,Android 5.1,ru,RU,1280,720,13177053184,4006641664,9170411520,2022625280,1320275968,702349312,0.34,0.8500000238418579,NotCharging,251971847,null,null,255,1,Vodafone UA,Vodafone,2017-08-15 05:07:38 UTC,2017-08-15 05:11:47 UTC,10800,WIFI,UNKNOWN,UNKNOWN,null,null,null,null,null,null,null,null,null,24:a4:3c:40:69:fc,Intertelecom_FREE,2412,50.4839205,30.6044499,null,600.0,null,Ukraine,null,null,u8vz0qm6pk,2017-08-15 05:07:38 UTC,null,null,null,null,null,null,null,65,-67,120,80,null,null,null,null,null
HUAWEI,Huawei,EVA-L09,EVA-L09,ANDROID70,Android 7.0,tr,null,1920,1080,1983655936,1960869888,22786048,2915512320,2389209088,526303232,0.42,0.8799999952316284,Unplugged,4755170975,null,null,null,null,null,null,2017-04-27 12:43:13 UTC,2017-04-27 12:43:15 UTC,10800,UNKNOWN,UNKNOWN,UNKNOWN,null,null,null,null,null,null,null,null,null,null,null,null,40.9842791,29.088036,null,160.35000610351562,null,Turkey,Istanbul,Kadikoy,sxk9juvq8r,2017-04-27 12:43:15 UTC,null,null,null,null,null,null,null,null,null,524,924,null,-1,0,null,null
LGE,LGE,LG-H815,G4,ANDROID60,Android 6.0,tr,TR,2560,1440,56278274048,16523644928,39754629120,2974502912,2116902912,857600000,0.02,0.8199999928474426,Charging,143993475,null,null,286,3,Turk Telekom,Turk Telekom,2017-09-23 08:46:53 UTC,2017-09-23 08:47:09 UTC,10800,UNKNOWN,UNKNOWN,UNKNOWN,286,3,46103,21294434,null,Turk Telekom,null,null,null,null,null,null,41.0162954,39.58221,null,2000.0,null,Turkey,Trabzon,Akçaabat,szk1kdychr,2017-09-23 08:47:09 UTC,null,null,null,null,null,null,null,null,null,0,0,null,null,null,null,null
samsung,Samsung,SM-T113,Galaxy Tab 3 Lite Value Edition,ANDROID44,Android 4.4,pl,PL,1024,600,13454954496,6888902656,6566051840,1001467904,767426560,234041344,0.76,0.1899999976158142,Unplugged,69373726,0.7439834475517273,309.625732421875,null,null,,null,2017-07-26 00:42:50 UTC,2017-07-27 01:05:59 UTC,7200,WIFI,UNKNOWN,UNKNOWN,null,null,null,null,null,null,null,null,null,ec:08:6b:5b:48:aa,Orange-48AA,2452,50.73180731470934,16.658481558577105,410.7286917469087,96.0,null,Poland,Lower Silesian,null,u35be56q4y,2017-07-26 06:27:31 UTC,null,null,null,null,null,null,null,72,-59,49039,139373,null,null,null,null,null
samsung,Samsung,SM-T230,Galaxy Tab 3 7.0 WiFi,ANDROID44,Android 4.4,en,GB,1280,800,5202505728,4355375104,847130624,1383387136,1020043264,363343872,0.82,0.38999998569488525,Unplugged,52400826,null,47.88314437866211,null,null,,null,2017-07-04 23:03:09 UTC,2017-07-04 23:03:32 UTC,7200,WIFI,UNKNOWN,UNKNOWN,null,null,null,null,null,null,null,null,null,48:8d:36:0d:a5:0a,5GHz-EE-pr3jax,5180,52.13377105084127,-2.3056209847900115,116.65671659912914,20.0,null,United Kingdom,England,null,gcq2ed9j5p,2017-07-04 23:03:09 UTC,null,null,null,null,null,null,null,null,null,7550,7464,null,null,null,null,null
samsung,Samsung,SM-T520,Galaxy Tab Pro 10.1,ANDROID44,Android 4.4,de,DE,2560,1600,12323151872,10338308096,1984843776,1846448128,1458888704,387559424,0.38,0.20999999344348907,Unplugged,3792064,null,null,null,null,,null,2017-09-02 12:56:29 UTC,2017-09-02 14:19:19 UTC,7200,WIFI,UNKNOWN,UNKNOWN,null,null,null,null,null,null,null,null,null,08:96:d7:01:7c:e6,Fingerweg,2432,50.9255711,6.2074258,null,19.29800033569336,null,Germany,North Rhine-Westphalia,Baesweiler,u1h3tq8ngw,2017-09-02 13:56:32 UTC,null,null,null,null,null,null,null,72,-55,17736452,null,null,null,null,null,null
samsung,Samsung,SM-T560,SM-T560,ANDROID44,Android 4.4,nl,BE,1280,800,5570109440,4851056640,719052800,1525452800,870019072,655433728,0.31,0.800000011920929,Unplugged,13415206,1.0783154964447021,172.3407745361328,null,null,,null,2017-08-21 14:02:02 UTC,2017-08-21 14:09:16 UTC,7200,WIFI,UNKNOWN,UNKNOWN,null,null,null,null,null,null,null,null,null,f0:9f:c2:a7:2b:f8,Estival Park,2437,41.06849067272093,1.1757715493605492,127.64090618826364,128.0,null,Spain,Catalonia,Vila-Seca,sp2cdu21m3,2017-08-21 14:09:16 UTC,null,null,null,null,null,null,null,null,null,28471,29723,null,null,null,null,null
samsung,Samsung,SM-T560,SM-T560,ANDROID44,Android 4.4,nl,BE,1280,800,13515300864,5362331648,8152969216,1525452800,923934720,601518080,0.77,0.20000000298023224,Unplugged,686496,0.22318895161151886,167.34161376953125,null,null,,null,2017-07-28 21:37:41 UTC,2017-07-28 22:04:56 UTC,3600,WIFI,UNKNOWN,UNKNOWN,null,null,null,null,null,null,null,null,null,56:67:31:3e:86:d1,TelenetWiFree,2437,51.037932594683596,4.480067778563063,18.655134164526153,192.0,null,Belgium,Antwerp,Mechelen,u154mgnm90,2017-07-28 21:47:37 UTC,null,null,null,null,null,null,null,72,-60,20265,19171,null,null,null,null,null
samsung,Samsung,SM-T560,SM-T560,ANDROID44,Android 4.4,fi,FI,1280,800,36662484992,6371414016,30291070976,1525452800,1397694464,127758336,0.02,0.6499999761581421,Charging,272340110,2.423977851867676,32.44910430908203,null,null,,null,2017-06-13 14:42:25 UTC,2017-06-14 02:41:28 UTC,10800,WIFI,UNKNOWN,UNKNOWN,null,null,null,null,null,null,null,null,null,08:60:6e:e4:4a:b0,ASUS,2447,60.137851988569,23.691100189228916,-22.999313207868607,192.0,null,Finland,null,null,ud8y55g26s,2017-06-13 18:18:09 UTC,null,null,null,null,null,null,null,72,-45,274063,456692,null,null,null,null,null
samsung,Samsung,SM-A500F,Galaxy A5,ANDROID60,Android 6.0,tr,null,1280,720,14785396736,8801710080,5983686656,1984217088,1665089536,319127552,0.42,0.28999999165534973,Unplugged,1223971419,null,null,null,null,null,null,2017-06-09 09:20:09 UTC,2017-06-09 09:23:57 UTC,10800,UNKNOWN,UNKNOWN,UNKNOWN,null,null,null,null,null,null,null,null,null,null,null,null,38.4435535,27.2015925,null,21.06100082397461,null,Turkey,Izmir,Bornova,swg6dyrtgj,2017-06-09 09:23:57 UTC,null,null,null,null,null,null,null,null,null,0,0,null,null,null,null,null
samsung,Samsung,SM-G920F,Galaxy S6,ANDROID70,Android 7.0,en,GB,2560,1440,27341864960,25366478848,1975386112,2812588032,2449285120,363302912,0.18,0.6399999856948853,Charging,884765382,14.107013702392578,265.0,234,10,,O2,2017-08-18 15:42:31 UTC,2017-08-18 15:42:38 UTC,3600,UNKNOWN,UNKNOWN,UNKNOWN,234,10,21904,59302089,null,O2,0,null,null,null,null,null,53.8053866,-1.8270453,278.0,4.0,null,United Kingdom,England,Bradford,gcwdn6vx4g,2017-08-18 15:42:38 UTC,null,null,null,null,null,null,null,null,null,25597,25597,null,null,null,null,null
samsung,Samsung,SM-G935F,Galaxy S7 Edge,ANDROID70,Android 7.0,pl,PL,2560,1440,26447486976,14437294080,12010192896,3705470976,1963753472,1741717504,0.47,0.11999999731779099,Charging,777705,null,null,260,3,Orange,Orange,2017-08-29 19:39:18 UTC,2017-08-29 19:39:19 UTC,7200,UNKNOWN,UNKNOWN,UNKNOWN,260,3,53263,34034177,null,Orange,0,null,201,null,null,null,50.2759928,19.1825509,null,20.0,null,Poland,Silesian,null,u2vwh82qcu,2017-08-29 19:39:19 UTC,null,null,null,null,null,null,null,null,null,0,0,null,null,null,null,null
samsung,Samsung,SM-G935F,Galaxy S7 Edge,ANDROID70,Android 7.0,tr,null,2560,1440,4403081216,4274589696,128491520,3705470976,2238095360,1467375616,0.36,1.0,Full,2131776844,null,null,null,null,null,null,2017-05-27 00:58:39 UTC,2017-05-27 10:35:30 UTC,10800,WIFI,UNKNOWN,UNKNOWN,null,null,null,null,null,null,null,null,null,e8:37:7a:05:5f:01,TTNET_ZyXEL_RNHK,null,40.984344,29.1479684,null,699.9990234375,null,Turkey,Istanbul,Atasehir,sxk9pkbzhg,2017-05-27 07:40:53 UTC,null,null,null,null,42.0,0.75312,0.0,57,-72,1441193,2753678,null,null,null,null,null
samsung,Samsung,SM-G935F,Galaxy S7 Edge,ANDROID70,Android 7.0,en,null,1920,1080,4403081216,4156637184,246444032,3705475072,2312482816,1392992256,0.45,0.8799999952316284,Unplugged,87324273,null,null,null,null,null,null,2017-04-23 12:16:21 UTC,2017-04-23 12:16:47 UTC,3600,UNKNOWN,UNKNOWN,UNKNOWN,null,null,null,null,null,null,null,null,null,null,null,null,53.4662137,-2.3398891,null,20.61199951171875,null,United Kingdom,England,null,gcw24v0pk8,2017-04-23 12:16:47 UTC,null,null,null,null,null,null,null,null,-67,1963,1258,-121,-15,-5,7,17
samsung,Samsung,SM-J700F,Galaxy J7,ANDROID60,Android 6.0,tr,null,1280,720,14791213056,14040965120,750247936,1437175808,1219768320,217407488,0.35,0.3799999952316284,Unplugged,521175432,null,null,null,null,null,null,2017-05-31 21:26:44 UTC,2017-05-31 21:26:44 UTC,10800,WIFI,UNKNOWN,UNKNOWN,null,null,null,null,null,null,null,null,null,24:00:ba:b7:93:d5,mira,null,36.8751152,30.639449,null,21.27899932861328,null,Turkey,Antalya,null,swtcc0yvng,2017-05-31 21:26:44 UTC,null,null,null,null,null,null,null,65,-58,24782,25794,-104,-11,70,2,null
samsung,Samsung,GT-I9060I,Galaxy Grand Neo Plus,ANDROID44,Android 4.4,es,ES,800,480,5903306752,5327187968,576118784,998244352,726847488,271396864,0.33,0.9800000190734863,Unplugged,61493320,0.2555251717567444,306.10260009765625,214,1,,Vodafone,2017-07-31 16:54:58 UTC,2017-07-31 16:55:41 UTC,7200,WIFI,UNKNOWN,UNKNOWN,null,null,null,null,null,null,null,null,null,e4:3e:d7:1f:a2:1d,Orange-A21B,2437,37.2310242191361,-3.6583983716738464,784.9480095299308,192.0,null,Spain,Andalusía,Albolote,eyt7uc8n3j,2017-07-31 16:55:41 UTC,null,null,null,null,null,null,null,null,null,34630,64279,null,null,null,null,null
samsung,Samsung,GT-I9301I,Galaxy S3 Neo,ANDROID44,Android 4.4,hr,HR,1280,720,12549959680,11736862720,813096960,1444184064,1147793408,296390656,0.64,0.44999998807907104,Unplugged,5110011,0.7071067690849304,208.10000610351562,262,3,MEDIONmobile,E-Plus,2017-08-27 19:17:36 UTC,2017-08-27 19:17:37 UTC,7200,UNKNOWN,UNKNOWN,UNKNOWN,262,3,54951,34078093,null,E-Plus,null,null,null,null,null,null,48.83087575,9.17162714,326.0,58.0,null,Germany,Baden-Württemberg,Stuttgart,u0wtb9qs6q,2017-08-27 19:17:37 UTC,null,null,null,null,null,null,null,null,null,0,0,null,null,null,null,null
samsung,Samsung,SM-A300FU,Galaxy A3,ANDROID60,Android 6.0,fr,FR,960,540,16297390080,9760858112,6536531968,1451646976,1039572992,412073984,0.63,0.8600000143051147,Unplugged,168683088,null,null,208,1,Orange F,Orange,2017-08-22 09:26:33 UTC,2017-08-22 09:26:38 UTC,7200,WIFI,UNKNOWN,UNKNOWN,null,null,null,null,null,null,null,null,null,c0:25:5c:79:e1:a1,Ipsen-Mobility,2412,48.6882007,2.1961254,null,18.0,null,France,Ile-de-France,Les Ulis,u09sczrjm6,2017-08-22 09:26:38 UTC,null,null,null,null,null,null,null,null,null,7273,11407,null,null,null,null,null
Apple,Apple,"iPhone9,4",null,IOS103,iOS 10.3,tr,null,568,320,31989477376,21181972480,10807504896,3143630848,2066382848,1077248000,0.13299999999999998,0.6899999976158142,Unplugged,923840658,null,15.935057,null,null,null,null,2017-05-10 08:03:23 UTC,2017-05-10 08:06:37 UTC,10800,WIFI,UNKNOWN,UNKNOWN,null,null,null,null,null,null,null,null,null,fc:4a:e9:17:2a:73,samjj,null,37.020989,35.313421,45.980507,65.0,10.0,Turkey,Adana,Seyhan,sy94ee6qyk,2017-05-10 08:06:32 UTC,null,null,null,null,null,null,null,null,null,292613,186598,null,null,null,null,null
OnePlus,OnePlus,ONEPLUS A3003,2,ANDROID71,Android 7.1,en,US,1920,1080,121566097408,35842945024,85723152384,6019260416,2608566272,3410694144,0.39,0.7599999904632568,Unplugged,129797466,null,null,262,3,MEDIONmobile,E-Plus,2017-07-10 19:33:20 UTC,2017-07-10 19:33:21 UTC,7200,UNKNOWN,UNKNOWN,UNKNOWN,262,3,30564,56321,null,E-Plus,1001,63,null,null,null,null,52.3738287,8.958433,null,19.0,null,Germany,North Rhine-Westphalia,Petershagen,u1q3gy77dt,2017-07-10 19:33:21 UTC,null,null,null,null,null,null,null,null,null,75,0,null,null,null,null,null
HTC,HTC,HTC Desire 310,Desire 310,ANDROID42,Android 4.2,fr,FR,854,480,4212531200,2018258944,2194272256,1020837888,786251776,234586112,0.51,0.8899999856948853,NotCharging,134820594,null,null,206,20,BASE,BASE,2017-08-13 05:43:42 UTC,2017-08-13 05:44:10 UTC,7200,WIFI,UNKNOWN,UNKNOWN,null,null,null,null,null,null,null,null,null,42:f2:01:82:1e:9b,PROXIMUS_FON,null,50.8689882,4.3100605,null,20.0,null,Belgium,Brussels,Ganshoren,u1516h6mrd,2017-08-13 05:44:10 UTC,null,null,null,null,null,null,null,null,null,2254,764,null,null,null,null,null
OnePlus,OnePlus,ONEPLUS A5000,null,ANDROID71,Android 7.1,de,DE,1920,1080,119517855744,2229882880,117287972864,8098844672,4660617216,3438227456,0.12,0.6299999952316284,Charging,44930513,35.88999938964844,9.0,262,2,FYVE,Vodafone,2017-08-13 07:23:34 UTC,2017-08-13 07:23:50 UTC,7200,MOBILE,UNKNOWN,UNKNOWN,null,null,null,null,,null,null,null,null,null,null,null,51.0552549,13.6045792,331.0,9.0,null,Germany,Saxony,Dresden,u31dmw6d3t,2017-08-13 07:23:50 UTC,null,null,null,null,null,null,null,null,null,474,0,null,null,null,null,null
motorola,Motorola,Moto G (5),null,ANDROID70,Android 7.0,en,GB,1920,1080,26569846784,11449339904,15120506880,3024224256,2228826112,795398144,0.1,0.5199999809265137,Unplugged,381221426,5.603244781494141,196.02520751953125,234,20,,3,2017-08-05 17:14:12 UTC,2017-08-05 17:14:26 UTC,3600,MOBILE,LTE,4G,234,20,3517,1712640,3,3,null,null,null,null,null,null,53.20926278815989,-3.362093512212695,89.0,8.0,null,United Kingdom,Wales,Denbighshire,gcmweqry3t,2017-08-05 17:14:12 UTC,null,null,null,null,null,null,null,null,-116,0,0,-116,-10,90,null,null
NewBund,null,Apollo Lite,null,ANDROID60,Android 6.0,de,,1920,1080,27010318336,3498684416,23511633920,4028956672,1767759872,2261196800,0.24,0.4000000059604645,Charging,25377890,24.537322998046875,95.0,262,2,1&1,Vodafone,2017-09-01 17:19:06 UTC,2017-09-01 17:19:14 UTC,7200,MOBILEROAMING,UMTS,3G,232,1,20300,1202377,A1,A1,null,null,null,null,null,null,47.84304,13.26126,532.0,5.0,null,Austria,Salzburg,null,u292jv89cv,2017-09-01 17:19:06 UTC,null,null,null,null,null,null,null,null,-53,0,0,null,null,null,null,null
Sony,Sony,D5803,Xperia Z3,ANDROID60,Android 6.0,en,US,1280,720,43806982144,33970647040,9836335104,1860255744,1674551296,185704448,0.85,0.03999999910593033,Unplugged,84636279,null,null,284,1,Mtel,M-Tel,2017-07-12 17:23:04 UTC,2017-07-12 17:23:07 UTC,10800,MOBILE,UMTS,3G,284,1,25301,5468161,Mtel,M-Tel,null,null,null,null,null,null,43.1745764,27.7906884,null,1546.0,null,Bulgaria,null,null,sxev87sw1u,2017-07-12 17:23:07 UTC,null,null,null,null,null,null,null,null,null,804,1149,null,null,null,null,null
asus,Asus,ASUS_X00DD,null,ANDROID71,Android 7.1,fr,FR,1920,1080,24173277184,12295008256,11878268928,3002937344,2284224512,718712832,0.74,0.8100000023841858,Unplugged,602007091,null,null,208,10,,SFR,2017-07-18 14:12:33 UTC,2017-07-18 14:12:59 UTC,7200,MOBILE,LTE,4G,208,10,49502,153760262,F SFR,SFR,6300,null,54,null,null,null,46.390424,4.6593334,null,2299.0,null,France,Bourgogne-Franche-Comté,null,u05rfj0gf3,2017-07-18 14:12:59 UTC,null,null,null,null,null,null,null,null,null,45372,316186,null,null,null,null,null
samsung,Samsung,SM-G950F,null,ANDROID70,Android 7.0,it,IT,2220,1080,89708142592,21561303040,68146839552,3630510080,2710380544,920129536,0.07,0.8199999928474426,Unplugged,1299155406,null,null,222,1,,TIM,2017-09-11 10:27:36 UTC,2017-09-11 10:29:37 UTC,7200,MOBILE,LTE,4G,222,1,3126,76829957,I TIM,TIM,0,null,199,null,null,null,41.885972,12.4735847,null,21.0,null,Italy,Lazio,Rome,sr2y7c4grx,2017-09-11 10:29:37 UTC,null,null,null,null,null,null,null,null,null,1774,5356,null,null,null,null,null
samsung,Samsung,GT-I9060I,Galaxy Grand Neo Plus,ANDROID44,Android 4.4,it,IT,800,480,21925548032,8916406272,13009141760,998244352,809197568,189046784,0.69,0.44999998807907104,Unplugged,160825006,null,null,222,1,,TIM,2017-09-08 15:19:51 UTC,2017-09-08 16:01:07 UTC,7200,MOBILE,HSPAP,3G,222,1,61507,99306789,I TIM,TIM,null,null,null,null,null,null,41.7908628,13.2181995,null,2200.0,null,Italy,Lazio,null,sr3mszc1qm,2017-09-08 15:19:51 UTC,null,null,null,null,null,null,null,null,-81,0,0,null,null,null,null,null
samsung,Samsung,GT-I9301I,Galaxy S3 Neo,ANDROID44,Android 4.4,it,IT,1280,720,28089856000,6916694016,21173161984,1444184064,1175109632,269074432,0.51,0.6299999952316284,Unplugged,4246302,null,null,222,1,,TIM,2017-08-23 23:03:59 UTC,2017-08-23 23:04:08 UTC,7200,MOBILE,HSPAP,3G,222,1,61629,105975515,I TIM,TIM,null,null,null,null,null,null,41.1908702,16.65754036,47.0,47.0,null,Italy,Apulia,Giovinazzo,sr7f749dhy,2017-08-23 23:04:05 UTC,null,null,null,null,43.0,0.738298,0.0,null,-65,580,580,null,null,null,null,null
samsung,Samsung,SM-T311,Galaxy Tab 3 8.0,ANDROID44,Android 4.4,it,IT,1280,800,20496416768,7172796416,13323620352,1429250048,1178140672,251109376,0.3,0.8100000023841858,Unplugged,15372016,32.88654708862305,312.255859375,222,33,PosteMobile,Poste Mobile,2017-07-22 10:49:28 UTC,2017-07-22 10:49:54 UTC,7200,MOBILE,HSPAP,3G,222,88,20057,19011694,I WIND,Wind,null,null,null,null,null,null,45.010591938223875,9.790991830793727,88.55384997705539,16.0,null,Italy,Emilia-Romagna,null,u0nbncctdw,2017-07-22 10:49:54 UTC,null,null,null,null,null,null,null,null,null,15677,22129,null,null,null,null,null
OnePlus,OnePlus,ONEPLUS A3003,2,ANDROID71,Android 7.1,it,,1920,1080,121566097408,63326306304,58239791104,6019420160,3680030720,2339389440,0.45,null,Unknown,24513484,1.1299999952316284,276.0,222,88,,Wind,2017-08-23 10:48:42 UTC,2017-08-23 10:48:43 UTC,7200,MOBILE,LTE,4G,222,88,37121,30682758,I WIND,Wind,10563,null,null,null,null,null,41.8967894,12.4729968,70.0,13.0,null,Italy,Lazio,Rome,sr2y7g4d3z,2017-08-23 10:48:43 UTC,null,null,null,null,null,null,null,null,null,0,0,null,null,null,null,null
motorola,Motorola,MotoG3,Moto G3,ANDROID60,Android 6.0,es,,1280,720,12679249920,6961893376,5717356544,2007425024,1241518080,765906944,0.06,0.4099999964237213,Unplugged,296518797,null,233.60000610351562,214,3,Orange,Orange,2017-09-09 19:08:42 UTC,2017-09-09 19:09:08 UTC,7200,MOBILE,LTE,4G,214,3,15101,179457290,Orange,Orange,null,null,295,null,null,null,37.681804,-0.87424933,42.0,27.0,null,Spain,Murcia,Cartagena,eyxqk5g2kt,2017-09-09 19:08:42 UTC,null,null,null,null,38.0,2.20968,0.0,null,-118,632,632,-118,-15,-20,null,null
OnePlus,OnePlus,ONEPLUS A3003,2,ANDROID71,Android 7.1,en,GB,1920,1080,56548483072,30631538688,25916944384,6019280896,4068642816,1950638080,0.53,null,Unknown,38968699,null,null,234,30,Virgin,EE,2017-08-24 17:44:33 UTC,2017-08-24 17:44:35 UTC,3600,MOBILE,HSPA,3G,234,30,1182,8417125,Virgin,EE,10786,null,null,null,null,null,51.598755,-0.235453,null,20.0,null,United Kingdom,England,London,gcpvd9k899,2017-08-24 17:44:35 UTC,null,null,null,null,null,null,null,null,null,0,0,null,null,null,null,null
samsung,Samsung,SM-G800F,Galaxy S5 Mini,ANDROID60,Android 6.0,sk,SK,1280,720,76763267072,10158620672,66604646400,1319264256,944754688,374509568,0.22,0.8799999952316284,Unplugged,98405261,null,null,231,6,O2 - SK,O2,2017-09-07 09:13:18 UTC,2017-09-07 09:16:49 UTC,7200,MOBILE,EDGE,3G,231,6,52705,7153,O2 - SK,null,null,null,null,null,null,null,48.6076463,21.0046586,null,2718.0,null,Slovakia,Kosičky,null,u2wutbz0h4,2017-09-07 09:14:08 UTC,null,null,null,null,null,null,null,null,-97,360,364,null,null,null,null,null
motorola,Motorola,MotoG3,Moto G3,ANDROID60,Android 6.0,en,GB,1280,720,4863164416,4241928192,621236224,942096384,723107840,218988544,0.44,0.8700000047683716,Unplugged,236442116,null,73.69999694824219,234,10,,O2,2017-07-30 09:30:39 UTC,2017-07-30 09:31:33 UTC,3600,MOBILE,LTE,4G,234,10,1344,129791608,O2 - UK,O2,null,null,141,null,null,null,51.35337487,1.11772274,57.0,6.0,null,United Kingdom,England,Canterbury,u10u1ktghf,2017-07-30 09:30:39 UTC,null,null,null,null,null,null,null,null,-90,0,0,-90,-14,126,null,null
samsung,Samsung,GT-I9505,Galaxy S4,ANDROID44,Android 4.4,en,GB,1920,1080,25948721152,24853929984,1094791168,1905647616,1185206272,720441344,0.02,0.5699999928474426,Unplugged,112554475,null,null,234,10,,O2,2017-05-18 15:02:46 UTC,2017-05-18 15:03:18 UTC,3600,MOBILE,HSPAP,3G,234,10,22049,44183816,O2 - UK,O2,null,null,null,null,null,null,52.19620477,-1.71045716,161.0,113.0,null,United Kingdom,England,null,gcqbcn42zm,2017-05-18 15:03:18 UTC,null,null,null,null,null,null,null,null,null,4903,14208,null,null,null,null,null
OnePlus,OnePlus,ONEPLUS A3003,2,ANDROID71,Android 7.1,en,GB,1920,1080,57586184192,11245207552,46340976640,6019280896,2559582208,3459698688,0.45,0.30000001192092896,Unplugged,54024140,null,null,234,10,O2 - UK,O2,2017-08-18 10:37:32 UTC,2017-08-18 10:40:35 UTC,3600,MOBILE,LTE,4G,234,10,34720,129309550,O2 - UK,O2,6400,null,238,null,null,null,56.4693738,-2.9187326,null,20.0,null,United Kingdom,Scotland,Dundee City,gfjcjxftuw,2017-08-18 10:40:35 UTC,null,null,null,null,null,null,null,null,null,596395,18432322,null,null,null,null,null
samsung,Samsung,SM-G935F,Galaxy S7 Edge,ANDROID70,Android 7.0,de,CH,1920,1080,57592799232,25007808512,32584990720,3705470976,1949777920,1755693056,0.39,0.9200000166893005,Unplugged,37620258,null,null,228,2,Sunrise,Sunrise,2017-07-24 06:33:49 UTC,2017-07-24 06:34:04 UTC,7200,MOBILE,UMTS,3G,228,2,20200,29323851,Sunrise,Sunrise,0,null,null,null,null,null,47.4986132,8.7189511,null,19.0,null,Switzerland,Zurich,null,u0qnnqugqr,2017-07-24 06:34:04 UTC,null,null,null,null,null,null,null,null,null,7416,12160,null,null,null,null,null
samsung,Samsung,SM-G850F,Galaxy Alpha,ANDROID44,Android 4.4,bg,BG,1280,720,27691012096,17586294784,10104717312,1966825472,1421271040,545554432,0.17,0.8100000023841858,Unplugged,348886188,17.239805221557617,358.2304992675781,284,3,VIVACOM,Vivacom,2017-08-30 06:04:46 UTC,2017-08-30 06:05:02 UTC,10800,MOBILE,EDGE,3G,284,3,4800,30592,VIVACOM,Vivacom,null,null,null,null,null,null,42.47578375838951,27.43575237712822,44.657084241565784,48.0,null,Bulgaria,Burgas,null,sxe98k6p77,2017-08-30 06:05:02 UTC,null,null,null,null,null,null,null,null,null,0,0,null,null,null,null,null
Xiaomi,Xiaomi,Redmi Note 4,Redmi Note 4G,ANDROID60,Android 6.0,ru,RU,1920,1080,25227788288,15496384512,9731403776,2985873408,2423005184,562868224,0.14,0.9200000166893005,Unplugged,1743625309,16.90999984741211,236.1999969482422,255,3,UA-KYIVSTAR,Kyivstar,2017-07-31 18:03:08 UTC,2017-07-31 18:03:09 UTC,10800,MOBILE,HSPA,3G,255,3,10193,33372490,KYIVSTAR,Kyivstar,null,null,null,null,null,null,49.50993754,23.27430603,383.0,69.0,null,Ukraine,L'viv,null,u8b99t5b69,2017-07-31 18:03:09 UTC,null,null,null,null,null,null,null,null,null,1253,607,null,null,null,null,null
