main_ConnectionType,main_ConnectionTechnology,main_ServiceProvider,main_ConnectionStart,main_ConnectionEnd,main_CID,main_LAC,main_BSSID,main_MCC,main_MNC,main_Timezone,main_PCI,main_MobileChannel,main_WifiFrequency,main_BSIC,main_Device_Manufacturer,main_Device_Model,main_Device_OS,main_Device_ScreenResolution_Width,main_Device_ScreenResolution_Height,main_Device_Memory,main_Device_Storage,main_Device_DeviceLanguage,main_QOS_QOSDate,main_QOS_UploadThroughput,main_QOS_DownloadThroughput,main_QOS_Latency_Average,main_QOS_LinkSpeed,main_QOS_SignalStrength,main_QOS_Location_Latitude,main_QOS_Location_Longitude,main_QOS_Location_Altitude,main_QOS_Location_HorizontalAccuracy,main_QOS_Location_VerticalAccuracy,main_QOS_Jitter_Average,main_QOS_PacketLoss_LostPercentage,main_QOS_Velocity_Speed,main_QOS_Velocity_Bearing,main_QOS_DeviceFreeMemory,main_QOS_DeviceCPU,main_QOS_DeviceBatteryLevel,main_QOS_DeviceBatteryState,main_QOS_DeviceFreeStorage,main_QOS_DeltaTransmittedBytes,main_QOS_DeltaReceivedBytes,main_QOS_RSRP,main_QOS_RSRQ,main_QOS_RSSNR,main_QOS_CQI,main_QOS_TA,main_QOS_SystemUptime,main_QOS_DeviceUsedStorage,main_QOS_DeviceUsedMemory,main_Country,main_Region,main_City,main_Geohash,conn_Generation_Category,sp_ServiceProviderBrandName
MOBILE,LTE,Verizon Wireless,2017-07-07 17:30:33 UTC,2017-07-07 17:31:35 UTC,4659,1,null,null,262,-21600,14,null,null,null,LGE,VS985 4G,ANDROID60,2560,1440,3029155840,26522112000,en,2017-07-07 17:31:35 UTC,null,null,null,null,null,45.77511,-108.582975,null,19.0,null,null,null,null,null,842412032,0.39,0.699999988079071,Unplugged,21719601152,0,0,null,null,null,null,null,5271505219,4802510848,2186743808,United States,Montana,Billings,c84u3jh736,4G,null
MOBILE,LTE,Verizon Wireless,2017-07-17 11:26:12 UTC,2017-07-17 11:28:52 UTC,4939,2,null,null,80,-14400,274,null,null,null,motorola,XT1575,ANDROID60,2560,1440,2651357184,42102325248,en,2017-07-17 11:26:12 UTC,null,null,32.0,null,-67,40.45776325,-86.18419369,224.0,5.0,null,0.841576,0.0,22.56007957458496,180.89999389648438,529068032,0.36,0.7599999904632568,Charging,21936082944,4004,6478,-93,-9,28,null,null,135282253,20166242304,2122289152,United States,Indiana,null,dp4wnv4ed9,4G,null
MOBILE,LTE,Verizon Wireless,2017-07-24 00:48:42 UTC,2017-07-24 00:48:52 UTC,4966,7,null,null,78,-14400,125,null,null,null,motorola,XT1096,ANDROID51,1920,1080,1957007360,10919641088,en,2017-07-24 00:48:52 UTC,null,null,null,null,null,41.4833608,-74.3921778,158.0,3.0,null,null,null,33.231353759765625,150.0,472326144,0.13,0.7300000190734863,Unplugged,994234368,1912,4199,null,null,null,null,null,81313463,9925406720,1484681216,United States,New York,null,dr75gpv60d,4G,null
UNKNOWN,UNKNOWN,null,2017-07-07 21:26:28 UTC,2017-07-07 21:26:44 UTC,4636,13,null,null,4379,-14400,null,null,null,null,LGE,LG-LS995,ANDROID44,1280,720,1946132480,25896787968,en,2017-07-07 21:26:44 UTC,null,null,null,null,null,38.14664202,-79.08543651,428.0,31.0,null,null,null,0.75,99.80000305175781,455688192,0.36,0.30000001192092896,Unplugged,14069067776,0,0,null,null,null,null,null,84670038,11827720192,1490444288,United States,Virginia,Staunton,dnzc027src,UNKNOWN,null
MOBILE,LTE,U.S. Cellular,2017-07-03 19:12:54 UTC,2017-07-03 19:14:21 UTC,6802,10,null,null,246,-14400,181,null,null,null,samsung,SM-J327R4,ANDROID70,1280,720,1411940352,12316069888,en,2017-07-03 19:14:21 UTC,null,null,null,null,null,35.69506017,-82.04958821,321.0,4.550999641418457,null,null,null,null,null,306225152,0.04,0.30000001192092896,Charging,9491726336,2177,1600,null,null,null,null,null,327830764,2824343552,1105715200,United States,North Carolina,null,dnmehfj6f1,4G,null
MOBILE,LTE,C Spire,2017-06-27 11:43:30 UTC,2017-06-27 11:47:38 UTC,281,2,null,311,230,-18000,null,null,null,null,samsung,SCH-R970X,ANDROID44,1920,1080,1905651712,26378010624,en,2017-06-27 11:47:38 UTC,null,null,null,null,null,33.48191045,-88.48984736,52.0,12.0,null,null,null,19.5,155.5,611532800,0.72,0.8799999952316284,Charging,12885442560,309770,10080132,null,null,null,null,null,28526853,13492568064,1294118912,United States,Mississippi,null,djcn6r5wm0,4G,C Spire Wireless
MOBILE,EVDOA,Chameleon,2017-07-22 19:10:40 UTC,2017-07-22 19:26:28 UTC,9107,2,null,null,4384,-18000,null,null,null,null,kyocera,C6730,ANDROID44,960,540,1427030016,13821706240,en,2017-07-22 19:10:42 UTC,null,null,null,null,-72,41.7755567,-87.6014436,156.1999969482422,19.89699935913086,null,null,null,null,null,407535616,0.42,0.6299999952316284,Unplugged,4062597120,2703,2815,null,null,null,null,null,415297987,9759109120,1019494400,United States,Illinois,Chicago,dp3twt4862,3G,null
MOBILE,LTE,Home,2017-07-27 21:16:26 UTC,2017-07-27 21:16:35 UTC,906,null,null,null,1382,-18000,33,null,null,null,samsung,SM-G930R7,ANDROID70,1920,1080,3583090688,26296307712,en,2017-07-27 21:16:27 UTC,null,null,72.0,null,-73,34.3625716,-89.5634871,null,98.0,null,0.037012,10.0,null,null,1099984896,0.37,0.6899999976158142,Unplugged,23435309056,1010,1606,-100,-10,52,null,13,95663121,2860998656,2483105792,United States,Mississippi,Oxford,dn073ztb7r,4G,null
MOBILE,LTE,,2017-07-31 22:35:11 UTC,2017-07-31 22:35:16 UTC,969,7,null,null,78,-14400,320,null,null,null,samsung,SM-S920L,ANDROID50,960,540,1447927808,5184978944,en,2017-07-31 22:35:16 UTC,null,null,null,null,null,42.2658204,-73.7632649,null,50.0,null,null,null,null,null,344760320,0.61,0.7300000190734863,Charging,1010651136,20968,11563,null,null,null,null,null,993154646,4174327808,1103167488,United States,New York,null,dre83qr0pr,4G,null
MOBILE,LTE,Sprint,2017-05-26 20:26:57 UTC,2017-05-26 20:27:07 UTC,17213,2,null,null,4195,-14400,89,null,null,null,LGE,LG-LS993,ANDROID70,2672,1440,3966017536,22580588544,en,2017-05-26 20:26:57 UTC,null,null,null,null,-54,38.9072694,-77.0326194,null,20.863000869750977,null,null,null,null,null,612012032,0.46,1.0,Full,3030720512,2345,8901,-82,-11,184,null,1,426643239,19549868032,3354005504,United States,District of Columbia,District of Columbia,dqcjr4fe3b,4G,null
MOBILE,LTE,Verizon Wireless,2017-07-31 14:03:27 UTC,2017-07-31 14:03:38 UTC,915,6,null,null,96,-14400,395,null,null,null,samsung,SM-N915V,ANDROID60,2560,1600,2913550336,41194356736,en,2017-07-31 14:03:27 UTC,null,null,null,null,-53,41.3086775,-76.0245514,null,20.0,null,null,null,null,null,976166912,0.74,0.9300000071525574,Unplugged,22256123904,0,0,-79,-9,136,null,null,227629534,18938232832,1937383424,United States,Pennsylvania,Back Mountain,dr3gn0087x,4G,null
MOBILE,LTE,Verizon Wireless,2017-07-27 15:57:53 UTC,2017-07-27 15:58:28 UTC,8845,4,null,null,40,-25200,null,null,null,null,motorola,XT1096,ANDROID51,1920,1080,1957007360,10919641088,en,2017-07-27 15:57:53 UTC,null,null,null,null,-83,37.968146,-121.79134,null,25.0,null,null,null,null,null,528576512,0.57,0.550000011920929,Unplugged,613007360,896,1141,-108,-8,62,null,null,174226731,10306633728,1428430848,United States,California,Antioch,9q9ruxfk2p,4G,null
MOBILEROAMING,LTE,U.S. Cellular,2017-07-30 04:29:18 UTC,2017-07-30 04:29:25 UTC,4674,10,null,null,580,-25200,447,null,null,null,samsung,SM-G935R4,ANDROID70,2560,1440,3582402560,34059980800,en,2017-07-30 04:29:25 UTC,null,null,null,null,null,45.6937518,-121.3512835,132.0,7.0,null,null,null,2.130000114440918,249.0,914857984,0.79,0.6399999856948853,Unplugged,9524326400,21806,283560,null,null,null,null,null,354295147,24535654400,2667544576,United States,Oregon,null,c21eyw69qh,4G,null
MOBILE,EHRPD,Sprint,2017-06-12 21:53:55 UTC,2017-06-12 21:54:16 UTC,null,404,null,null,22438,-14400,null,null,null,null,LGE,LGLS992,ANDROID70,2560,1440,3978391552,24710606848,en,2017-06-12 21:54:16 UTC,null,null,null,null,null,36.2307516,-79.5189186,null,486.8009948730469,null,null,null,null,null,655261696,0.31,0.41999998688697815,Charging,989073408,5978,0,null,null,null,null,null,2079369600,23721533440,3323129856,United States,North Carolina,null,dnrqne856v,3G,null
MOBILE,EVDOA,,2017-07-29 11:24:08 UTC,2017-07-29 11:26:16 UTC,10251,18,null,null,126,-14400,null,null,null,null,LGE,LGL82VL,ANDROID51,1280,720,1459826688,4528046080,en,2017-07-29 11:26:16 UTC,null,null,null,null,null,39.1641829,-82.1321546,null,3635.0,null,null,null,null,null,437059584,0.09,0.5099999904632568,Unplugged,997421056,2280,1720,null,null,null,null,null,167330683,3530625024,1022767104,United States,Ohio,null,dnvwg195yh,3G,null
UNKNOWN,UNKNOWN,null,2017-07-29 18:22:29 UTC,2017-07-29 18:22:30 UTC,18675,1,null,null,195,-18000,null,null,null,null,samsung,SM-G930R4,ANDROID70,1920,1080,3583086592,25999577088,en,2017-07-29 18:22:30 UTC,null,null,null,null,null,42.9850045,-95.6666149,null,1159.0,null,null,null,null,null,887963648,0.67,0.1899999976158142,Unplugged,17333837824,1746,1292,null,null,null,null,null,23024092,8665739264,2695122944,United States,Iowa,null,9zeux11ty3,UNKNOWN,null
MOBILE,LTE,,2017-07-14 01:07:59 UTC,2017-07-14 01:09:46 UTC,367,4,null,null,48,-25200,81,null,null,null,LGE,LGL82VL,ANDROID51,1280,720,1459826688,20436631552,en,2017-07-14 01:08:01 UTC,null,null,154.0,null,-74,33.4740333,-111.9066385,null,23.0,null,0.366143,0.0,null,null,364965888,0.11,0.12999999523162842,Unplugged,8854237184,580,580,-103,-12,18,null,null,169386566,11582394368,1094860800,United States,Arizona,Scottsdale,9tbqmtb06k,4G,null
MOBILE,LTE,Verizon Wireless,2017-07-12 23:14:21 UTC,2017-07-12 23:27:30 UTC,8606,3,null,null,12,-18000,null,null,null,null,samsung,kltevzw,ANDROID51,1920,1080,1787572224,11128217600,en,2017-07-12 23:14:24 UTC,null,null,37.0,null,-65,29.5742467,-95.022157,null,24.0,null,0.32127,0.0,null,null,696061952,0.21,0.9800000190734863,Unplugged,8245383168,887,1172,-93,-11,94,null,null,863614530,2882834432,1091510272,United States,Texas,null,9vk2jxyfrr,4G,null
MOBILE,LTE,Verizon Wireless,2017-07-13 16:15:55 UTC,2017-07-13 16:16:05 UTC,897,7,null,null,4160,-18000,306,null,null,null,motorola,XT1609,ANDROID60,1280,720,2007384064,27291516928,en,2017-07-13 16:16:05 UTC,null,null,null,null,null,32.1000233,-90.2995769,62.0,9.0,null,null,null,2.893648147583008,87.0,392867840,0.17,0.7400000095367432,Unplugged,18060304384,252,288,null,null,null,null,null,221404983,9231212544,1614516224,United States,Mississippi,null,9vxy95tu5q,4G,null
MOBILE,LTE,Virgin Mobile,2017-07-17 21:35:50 UTC,2017-07-17 21:35:57 UTC,27185,248,null,null,4183,-25200,138,null,null,null,LGE,LG-LS777,ANDROID70,1280,720,1966215168,25251336192,en,2017-07-17 21:35:50 UTC,null,null,null,null,-88,37.7631198,-121.4018085,null,50.0,null,null,null,null,null,326905856,0.08,0.49000000953674316,Unplugged,17041055744,0,0,-118,-13,-10,null,42,378774400,8210280448,1639309312,United States,California,Tracy,9q9wv6tfhg,4G,null
MOBILE,LTE,Verizon Wireless,2017-07-17 13:08:59 UTC,2017-07-17 13:09:04 UTC,315,7,null,null,4160,-18000,5,null,null,null,motorola,XT1609,ANDROID60,1280,720,2007384064,27291516928,en,2017-07-17 13:09:00 UTC,null,null,60.0,null,-83,32.3332431,-90.1652089,71.0,13.0,null,0.52462,0.0,1.2041593790054321,7.0,448331776,0.28,0.8199999928474426,Unplugged,19037597696,13504,25092,-114,-14,-8,null,null,49810125,8253919232,1559052288,United States,Mississippi,Jackson,9vxzunpdy3,4G,null
MOBILE,LTE,Verizon Wireless,2017-07-25 21:31:44 UTC,2017-07-25 21:32:28 UTC,4874,1,null,null,17,-18000,83,null,null,null,motorola,XT1096,ANDROID51,1920,1080,1957007360,10967957504,en,2017-07-25 21:32:03 UTC,null,null,219.0,null,-85,38.5972122,-90.1490313,55.0,12.0,null,0.101955,0.0,4.490178108215332,326.0,536289280,0.3,0.3799999952316284,Unplugged,1326219264,1284,810,-114,-12,-14,null,null,2039830,9641738240,1420718080,United States,Illinois,null,9yzgsd7mp3,4G,null
MOBILE,LTE,Boost Mobile,2017-07-31 14:41:42 UTC,2017-07-31 14:53:51 UTC,56786,306,null,null,5116,-14400,320,null,null,null,samsung,SM-N900P,ANDROID50,1920,1080,2971459584,43813040128,en,2017-07-31 14:41:47 UTC,null,null,47.0,null,-72,28.1229572,-80.6550724,null,22.0,null,0.137275,0.0,null,null,658890752,0.25,0.009999999776482582,Unplugged,8916971520,722,1063,-107,-18,-42,null,null,169902038,34896068608,2312568832,United States,Florida,Melbourne,dhyxuxsu0e,4G,null
MOBILE,LTE,Sprint,2017-05-29 14:39:23 UTC,2017-05-29 14:39:44 UTC,62211,214,null,null,4418,-14400,344,null,null,null,LGE,LG-LS993,ANDROID70,2646,1440,3966017536,22580588544,en,2017-05-29 14:39:44 UTC,null,null,null,null,null,40.073412,-83.0235443,221.0,16.687000274658203,null,null,null,null,null,646107136,0.39,1.0,Full,2524798976,980,472,null,null,null,null,null,338663008,20055789568,3319910400,United States,Ohio,Columbus,dphgyz0he1,4G,null
MOBILE,EHRPD,Verizon Wireless,2017-07-16 11:05:41 UTC,2017-07-16 11:05:54 UTC,642,2,null,null,48,-25200,null,null,null,null,LGE,VS985 4G,ANDROID60,2560,1440,3029147648,30406455296,en,2017-07-16 11:05:54 UTC,null,null,null,null,null,33.6816078,-112.2756699,null,50.0,null,null,null,null,null,622600192,0.4,0.7900000214576721,Unplugged,13618216960,1951,5436,null,null,null,null,null,513592412,16788238336,2406547456,United States,Arizona,Peoria,9tbpt5e3e6,3G,null
MOBILE,EHRPD,,2017-07-11 04:33:39 UTC,2017-07-11 04:35:47 UTC,4676,1,null,null,80,-14400,null,null,null,null,LGE,LGL62VL,ANDROID51,1280,720,936357888,4528046080,en,2017-07-11 04:33:40 UTC,null,null,null,null,-101,39.2901245,-86.7716508,null,40.0,null,null,null,null,null,304967680,0.05,0.5400000214576721,Charging,210792448,946,390,null,null,null,null,null,58354414,4317253632,631390208,United States,Indiana,null,dnfr92wc9f,3G,null
MOBILE,LTE,Verizon Wireless,2017-07-28 14:33:57 UTC,2017-07-28 14:34:01 UTC,3107,1,null,null,342,-18000,20,null,null,null,motorola,XT1609,ANDROID60,1280,720,2007384064,27601534976,en,2017-07-28 14:34:01 UTC,null,null,null,null,null,35.4612514,-93.49039,null,3050.0,null,null,null,null,null,1077059584,0.45,0.4099999964237213,Unplugged,12312895488,0,0,null,null,null,null,null,4893020,15288639488,930324480,United States,Arkansas,null,9ym98xd2u0,4G,null
MOBILE,LTE,Sprint,2017-07-07 21:45:38 UTC,2017-07-07 21:45:43 UTC,26481,230,null,null,22431,-25200,90,null,null,null,samsung,SM-J727P,ANDROID70,1280,720,1891303424,11150790656,en,2017-07-07 21:45:38 UTC,null,null,59.0,null,-78,38.63935633,-121.46378214,-31.0,75.8499984741211,null,0.173506,0.0,0.6399999856948853,40.0,288460800,0.08,0.7599999904632568,Unplugged,8967864320,684,715,-109,-14,0,null,31,69835685,2182926336,1602842624,United States,California,Sacramento,9qceu40f8d,4G,null
MOBILE,LTE,,2017-07-29 17:09:43 UTC,2017-07-29 17:09:55 UTC,8942,1,null,null,93,-14400,391,null,null,null,LGE,LGL62VL,ANDROID51,1280,720,936357888,20451196928,en,2017-07-29 17:09:55 UTC,null,null,null,null,null,36.5837363,-82.1859253,null,50.0,null,null,null,null,null,224444416,0.32,0.8899999856948853,Unplugged,15348039680,0,0,null,null,null,null,null,309405669,5103157248,711913472,United States,Tennessee,Bristol,dnt81gf59n,4G,null
MOBILE,LTE,,2017-07-31 07:51:49 UTC,2017-07-31 07:51:54 UTC,8977,69,null,null,528,-21600,161,null,null,null,LGE,LGL62VL,ANDROID51,1280,720,936357888,20540850176,en,2017-07-31 07:51:54 UTC,null,null,null,null,null,44.7969359,-103.8501853,null,4773.0,null,null,null,null,null,292163584,0.15,0.11999999731779099,Unplugged,15490736128,718,796,null,null,null,null,null,13956663,5050114048,644194304,United States,South Dakota,null,9xynug4956,4G,null
MOBILE,LTE,Verizon Wireless,2017-07-24 15:57:49 UTC,2017-07-24 15:59:20 UTC,4834,3,null,null,20,-18000,53,null,null,null,samsung,SCH-I545,ANDROID50,1920,1080,1895067648,26377322496,en,2017-07-24 15:57:52 UTC,null,null,37.0,null,-78,41.9438621,-87.806301,null,899.0,null,0.383075,0.0,null,null,383000576,0.02,0.7900000214576721,Unplugged,19115311104,791,964,-105,-10,34,null,null,96961777,7262011392,1512067072,United States,Illinois,Chicago,dp3w9gtksy,4G,null
MOBILE,LTE,Unknown,2017-07-21 15:52:52 UTC,2017-07-21 15:53:12 UTC,4469,3,null,null,56,-14400,174,null,null,null,zte,Z963VL,ANDROID51,1920,1080,1948499968,10905092096,en,2017-07-21 15:52:54 UTC,null,null,null,null,-84,42.2270857,-79.4470066,null,3400.0,null,null,null,null,null,388562944,0.07,0.8299999833106995,Unplugged,3027156992,40237,1243571,-120,-19,-44,null,null,151727308,7877935104,1559937024,United States,New York,null,dpx80phqwe,4G,null
UNKNOWN,UNKNOWN,null,2017-07-24 19:50:00 UTC,2017-07-24 19:50:06 UTC,3250,1000,null,null,1267,-18000,null,null,null,null,LGE,LGL62VL,ANDROID51,1280,720,936357888,36243865600,en,2017-07-24 19:50:06 UTC,null,null,null,null,null,47.2146756,-94.7592165,null,128.0,null,null,null,null,null,293421056,0.57,0.9300000071525574,Unplugged,31809998848,0,0,null,null,null,null,null,53882007,4433866752,642936832,United States,Minnesota,null,cbkseenmqj,UNKNOWN,null
MOBILE,LTE,Verizon Wireless,2017-06-30 06:13:20 UTC,2017-06-30 06:20:05 UTC,5057,1,null,null,222,-25200,196,null,null,null,HTC,HTCD160LVWPP,ANDROID60,1280,720,1461153792,11285032960,en,2017-06-30 06:20:05 UTC,null,null,null,null,null,46.0330043,-118.3836624,null,21.117000579833984,null,null,null,null,null,474226688,0.31,0.1899999976158142,NotCharging,2370990080,24270,31250,null,null,null,null,null,873018371,8914042880,986927104,United States,Washington,null,c25vfh59st,4G,null
MOBILE,LTE,Virgin Mobile,2017-07-28 21:49:11 UTC,2017-07-28 21:49:51 UTC,204799803,24837,null,311,490,-25200,null,null,null,null,samsung,SPH-L710T,ANDROID44,1280,720,1630531584,28556075008,en,2017-07-28 21:49:20 UTC,null,null,38.0,null,-59,33.6701602,-117.8274909,null,34.0,null,0.106821,5.0,null,null,289165312,0.44,0.7099999785423279,Unplugged,19485741056,3115,16252,-86,-10,170,null,null,155795144,9070333952,1341366272,United States,California,Irvine,9mupwc2wuk,4G,Sprint
MOBILE,HSPAP,Vivo,2017-06-19 09:06:40 UTC,2017-06-19 09:19:37 UTC,14102081,40215,null,724,10,-10800,null,null,null,null,motorola,Moto G Play,ANDROID60,1280,720,2007384064,11773280256,pt,2017-06-19 09:06:41 UTC,null,null,175.0,null,-77,34.0203831,-118.4966009,null,756.1909790039062,null,3.16307,0.0,null,null,326512640,0.62,0.28999999165534973,Charging,476733440,855,2774,null,null,null,null,null,35357287,11296546816,1680871424,United States,California,Santa Monica,9q59x91rj5,3G,null
MOBILE,EHRPD,Sprint,2017-07-27 14:17:58 UTC,2017-07-27 14:18:03 UTC,33026,404,null,null,4376,-14400,null,null,null,null,samsung,SM-N900P,ANDROID50,1920,1080,2971459584,27889889280,en,2017-07-27 14:17:58 UTC,null,null,null,null,null,35.5570875,-78.5958415,45.0,13.0,null,null,null,9.5,196.0,701632512,0.58,0.9700000286102295,Charging,13322133504,1240,5599,null,null,null,null,null,138487655,14567755776,2269827072,United States,North Carolina,null,dq2478br01,3G,null
MOBILE,EVDOA,,2017-07-12 21:59:39 UTC,2017-07-12 21:59:50 UTC,758,4,null,null,8,-14400,null,null,null,null,LGE,LGL41C,ANDROID44,800,480,964886528,5409021952,en,2017-07-12 21:59:50 UTC,null,null,null,null,null,40.2629876,-75.32322449,83.0,15.0,null,null,null,null,null,171536384,0.32,0.6700000166893005,Unplugged,984526848,243,0,null,null,null,null,null,459216559,4424495104,793350144,United States,Pennsylvania,null,dr4mjcxkcs,3G,null
MOBILE,LTE,,2017-07-15 03:42:53 UTC,2017-07-15 03:43:18 UTC,501,1,null,null,20,-18000,168,null,null,null,samsung,SM-S903VL,ANDROID60,1920,1080,1788825600,43222290432,en,2017-07-15 03:42:57 UTC,null,null,47.0,null,-81,41.3766824,-88.5916675,166.0,3.0,null,0.37817,0.0,27.920000076293945,268.0,398241792,0.38,1.0,Full,31059922944,1568,9722,-107,-9,98,null,null,65854911,12162367488,1390583808,United States,Illinois,null,dp352h3s8s,4G,null
MOBILE,LTE,Sprint,2017-07-07 07:11:19 UTC,2017-07-07 07:11:28 UTC,28242,230,null,null,4183,-25200,172,null,null,null,samsung,SM-J727P,ANDROID70,1280,720,1891303424,11150790656,en,2017-07-07 07:11:28 UTC,null,null,null,null,null,38.64748666,-121.29951098,12.0,12.13599967956543,null,null,null,0.3700000047683716,348.29998779296875,415469568,0.03,0.800000011920929,Charging,9272594432,0,0,null,null,null,null,null,17384133,1878196224,1475833856,United States,California,null,9qcezg83ut,4G,null
MOBILE,EVDOA,Verizon Wireless,2017-07-15 14:20:31 UTC,2017-07-15 14:21:26 UTC,9096,2,null,null,4138,-14400,null,null,null,null,motorola,Moto G (4),ANDROID70,1920,1080,1957261312,75610587136,en,2017-07-15 14:21:26 UTC,null,null,null,null,null,29.8091805,-82.5496252,null,3843.0,null,null,null,null,null,476614656,0.12,0.8899999856948853,Unplugged,71716818944,5294,7810,null,null,null,null,null,1108737595,3893768192,1480646656,United States,Florida,null,djm39d95n6,3G,null
MOBILE,LTE,Verizon Wireless,2017-07-15 18:10:33 UTC,2017-07-15 18:14:57 UTC,4907,5,null,null,86,-14400,292,null,null,null,KYOCERA,E6810,ANDROID60,1920,1080,2944671744,22549114880,en,2017-07-15 18:10:35 UTC,null,null,null,null,-87,42.9499436,-76.5776639,null,23.0,null,null,null,null,null,962154496,0.59,0.800000011920929,Unplugged,17273454592,580,580,-115,-11,18,null,null,1805504853,5275660288,1982517248,United States,New York,Auburn,dr9s36vce1,4G,null
MOBILE,LTE,Verizon Wireless,2017-07-17 15:44:49 UTC,2017-07-17 15:46:02 UTC,4367,2,null,null,80,-14400,321,null,null,null,samsung,SCH-I545,ANDROID50,1920,1080,1895067648,42360274944,en,2017-07-17 15:44:57 UTC,null,null,null,null,-45,39.9046237,-86.0457676,null,1442.0,null,null,null,null,null,362905600,0.04,0.550000011920929,Unplugged,36683517952,1125,72,-82,-20,118,null,null,397433506,5676756992,1532162048,United States,Indiana,null,dp4g1brmk3,4G,null
MOBILE,LTE,Verizon Wireless,2017-07-20 18:38:45 UTC,2017-07-20 18:41:18 UTC,8651,3,null,null,4160,-18000,136,null,null,null,LGE,VS425PP,ANDROID51,854,480,1485623296,4444696576,en,2017-07-20 18:38:45 UTC,null,null,null,null,-79,30.5551661,-91.136136,null,27.0,null,null,null,null,null,469704704,0.26,0.8899999856948853,Unplugged,1460899840,1044,560,-107,-11,42,null,null,624770886,2983796736,1015918592,United States,Louisiana,null,9vrjy4kswp,4G,null
MOBILE,LTE,Sprint,2017-05-26 12:44:23 UTC,2017-05-26 12:44:29 UTC,17213,2,null,null,22435,-14400,199,null,null,null,LGE,LG-LS993,ANDROID70,2672,1440,3966017536,22580588544,en,2017-05-26 12:44:29 UTC,null,null,null,null,null,38.9052243,-77.0315623,null,21.489999771118164,null,null,null,null,null,722931712,0.3,0.9599999785423279,Unplugged,2974961664,0,0,null,null,null,null,null,398880110,19605626880,3243085824,United States,District of Columbia,District of Columbia,dqcjr47r6e,4G,null
MOBILE,LTE,Roaming Indicator On,2017-07-22 00:49:08 UTC,2017-07-22 00:49:54 UTC,402,10,null,null,1794,-14400,48,null,null,null,LGE,LGL82VL,ANDROID51,1280,720,1459826688,20451196928,en,2017-07-22 00:49:08 UTC,null,null,null,null,-70,39.7366275,-78.1808965,null,116.0,null,null,null,null,null,375668736,0.34,0.47999998927116394,Charging,16113659904,0,0,-100,-13,26,null,null,2201922118,4337537024,1084157952,United States,Pennsylvania,null,dr06hcy6th,4G,null
